phase,absmag,is_extrapolated,source_name,band,magsys,peak_abs_mag_input,phase_zero,native_phase_min,native_phase_max,peak_phase_original
-30.0,-13.740430159653844,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.9,-13.740430159653844,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.799999999999997,-13.740430159653844,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.699999999999996,-13.740430159653844,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.599999999999994,-13.740430159653846,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.499999999999993,-13.740430159653846,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.39999999999999,-13.740430159653846,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.29999999999999,-13.740430159653846,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.19999999999999,-13.740430159653846,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-29.099999999999987,-13.740430159653847,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.999999999999986,-13.740430159653847,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.899999999999984,-13.740430159653847,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.799999999999983,-13.740430159653847,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.69999999999998,-13.740430159653847,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.59999999999998,-13.740430159653847,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.49999999999998,-13.74043015965385,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.399999999999977,-13.74043015965385,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.299999999999976,-13.74043015965385,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.199999999999974,-13.74043015965385,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-28.099999999999973,-13.74043015965385,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.99999999999997,-13.74043015965385,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.89999999999997,-13.740430159653851,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.79999999999997,-13.740430159653851,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.699999999999967,-13.740430159653851,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.599999999999966,-13.740430159653851,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.499999999999964,-13.740430159653851,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.399999999999963,-13.740430159653851,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.29999999999996,-13.740430159653853,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.19999999999996,-13.740430159653853,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-27.09999999999996,-13.740430159653853,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.999999999999957,-13.740430159653853,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.899999999999956,-13.740430159653853,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.799999999999955,-13.740430159653853,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.699999999999953,-13.740430159653855,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.59999999999995,-13.740430159653855,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.49999999999995,-13.740430159653855,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.39999999999995,-13.740430159653855,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.299999999999947,-13.740430159653855,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.199999999999946,-13.740430159653856,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-26.099999999999945,-13.740430159653856,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.999999999999943,-13.740430159653856,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.89999999999994,-13.740430159653856,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.79999999999994,-13.740430159653856,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.69999999999994,-13.740430159653856,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.599999999999937,-13.740430159653858,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.499999999999936,-13.740430159653858,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.399999999999935,-13.740430159653858,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.299999999999933,-13.740430159653858,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.199999999999932,-13.740430159653858,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-25.09999999999993,-13.740430159653858,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-24.99999999999993,-13.74043015965386,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-24.899999999999928,-13.74043015965386,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
-24.799999999999926,-13.74043015965386,True,v19-2016bkv-corr,sdssi,ab,-18,peak_in_selected_band,-19.44388877775555,113.88944455557777,0.39626973013650424
