phase,absmag,is_extrapolated,source_name,band,magsys,peak_abs_mag_input,phase_zero,native_phase_min,native_phase_max,peak_phase_original
-30.0,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.9,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.799999999999997,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.699999999999996,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.599999999999994,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.499999999999993,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.39999999999999,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.29999999999999,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.19999999999999,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-29.099999999999987,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.999999999999986,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.899999999999984,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.799999999999983,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.69999999999998,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.59999999999998,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.49999999999998,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.399999999999977,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.299999999999976,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.199999999999974,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-28.099999999999973,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.99999999999997,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.89999999999997,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.79999999999997,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.699999999999967,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.599999999999966,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.499999999999964,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.399999999999963,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.29999999999996,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.19999999999996,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-27.09999999999996,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
-26.999999999999957,8.23442088002109,False,nugent-sn1a,sdssi,ab,-19.3,peak_in_selected_band,-34.16683336667333,99.16649996666,15.119214319054283
