phase,absmag,is_extrapolated,source_name,band,magsys,peak_abs_mag_input,phase_zero,native_phase_min,native_phase_max,peak_phase_original
-30.0,-14.181085746940488,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.9,-14.181085746940488,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.799999999999997,-14.181085746940488,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.699999999999996,-14.181085746940488,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.599999999999994,-14.181085746940488,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.499999999999993,-14.181085746940486,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.39999999999999,-14.181085746940486,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.29999999999999,-14.181085746940486,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.19999999999999,-14.181085746940486,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-29.099999999999987,-14.181085746940486,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.999999999999986,-14.181085746940486,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.899999999999984,-14.181085746940484,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.799999999999983,-14.181085746940484,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.69999999999998,-14.181085746940484,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.59999999999998,-14.181085746940484,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.49999999999998,-14.181085746940484,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.399999999999977,-14.181085746940484,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.299999999999976,-14.181085746940482,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.199999999999974,-14.181085746940482,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-28.099999999999973,-14.181085746940482,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-27.99999999999997,-14.181085746940482,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
-27.89999999999997,-14.181085746940482,True,v19-2016bkv-corr,bessellb,ab,-18,peak_in_selected_band,-19.04380876175235,114.28952457158097,-0.0038102858666971564
