phase,absmag,is_extrapolated,source_name,band,magsys,peak_abs_mag_input,phase_zero,native_phase_min,native_phase_max,peak_phase_original
-30.0,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.9,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.799999999999997,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.699999999999996,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.599999999999994,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.499999999999993,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.39999999999999,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.29999999999999,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.19999999999999,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-29.099999999999987,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.999999999999986,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.899999999999984,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.799999999999983,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.69999999999998,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.59999999999998,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.49999999999998,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.399999999999977,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.299999999999976,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.199999999999974,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-28.099999999999973,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.99999999999997,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.89999999999997,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.79999999999997,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.699999999999967,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.599999999999966,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.499999999999964,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.399999999999963,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.29999999999996,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.19999999999996,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-27.09999999999996,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.999999999999957,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.899999999999956,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.799999999999955,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.699999999999953,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.59999999999995,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.49999999999995,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.39999999999995,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.299999999999947,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.199999999999946,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-26.099999999999945,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.999999999999943,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.89999999999994,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.79999999999994,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.69999999999994,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.599999999999937,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.499999999999936,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.399999999999935,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.299999999999933,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.199999999999932,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-25.09999999999993,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.99999999999993,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.899999999999928,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.799999999999926,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.699999999999925,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.599999999999923,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.499999999999922,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.39999999999992,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.29999999999992,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.199999999999918,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-24.099999999999916,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.999999999999915,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.899999999999913,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.799999999999912,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.69999999999991,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.59999999999991,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.499999999999908,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.399999999999906,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.299999999999905,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.199999999999903,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-23.099999999999902,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.9999999999999,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.8999999999999,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.799999999999898,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.699999999999896,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.599999999999895,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.499999999999893,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.399999999999892,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.29999999999989,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.19999999999989,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-22.099999999999888,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.999999999999886,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.899999999999885,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.799999999999883,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.699999999999882,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.59999999999988,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.49999999999988,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.399999999999878,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.299999999999876,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.199999999999875,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-21.099999999999874,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
-20.999999999999872,50.0,True,salt3,sdssg,ab,-19.3,peak_in_selected_band,-18.75041675001667,50.27672201106888,-0.2972022976023782
