phase,absmag,is_extrapolated,source_name,band,magsys,peak_abs_mag_input,phase_zero,native_phase_min,native_phase_max,peak_phase_original
-30.0,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.9,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.799999999999997,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.699999999999996,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.599999999999994,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.499999999999993,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.39999999999999,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.29999999999999,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.19999999999999,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-29.099999999999987,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.999999999999986,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.899999999999984,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.799999999999983,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.69999999999998,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.59999999999998,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.49999999999998,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.399999999999977,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.299999999999976,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
-28.199999999999974,50.0,True,hsiao,bessellr,ab,-19.3,peak_in_selected_band,-20.59078482363139,112.74254850970193,1.543165776012345
